,Unnamed: 0,CRASH_YEAR,CRASH_SEV,Sex,Age,DUI
14420,14421,2000,N,Female,80+,F
14421,14422,2000,N,Female,45-49,F
14422,14423,2000,N,Male,25-29,F
14423,14424,2000,N,Female,15-19,T
14424,14425,2000,N,Male,55-59,F
14425,14426,2000,N,Male,15-19,F
14426,14427,2000,N,Female,35-39,F
14427,14428,2000,N,Female,25-29,F
14428,14429,2000,N,Male,40-44,F
14429,14430,2000,N,Female,15-19,F
14430,14431,2000,N,Female,20-24,T
14431,14432,2000,N,Female,25-29,F
14432,14433,2000,N,Male,55-59,F
14433,14434,2000,N,Female,25-29,F
14434,14435,2000,N,Female,75-79,F
14435,14436,2000,N,Male,15-19,F
14436,14437,2000,N,Female,20-24,T
14437,14438,2000,N,Female,80+,F
14438,14439,2000,N,Male,20-24,T
14439,14440,2000,N,Male,65-69,F
14440,14441,2000,N,Female,40-44,F
14441,14442,2000,N,Female,45-49,F
14442,14443,2000,N,Female,25-29,F
14443,14444,2000,N,Male,20-24,F
14444,14445,2000,N,Female,75-79,F
14445,14446,2000,N,Male,30-34,T
14446,14447,2000,N,Female,15-19,F
14447,14448,2000,N,Male,65-69,F
14448,14449,2000,N,Male,60-64,F
14449,14450,2000,N,Male,40-44,F
14450,14451,2000,N,Male,30-34,F
14451,14452,2000,N,Male,35-39,F
14452,14453,2000,N,Male,45-49,F
14453,14454,2000,N,Male,30-34,F
14454,14455,2000,N,Male,25-29,F
14455,14456,2000,N,Male,30-34,F
14456,14457,2000,N,Female,25-29,F
14457,14458,2000,N,Female,55-59,F
14458,14459,2000,N,Male,20-24,F
14459,14460,2000,N,Male,65-69,F
14460,14461,2000,N,Male,50-54,F
14461,14462,2000,N,Male,50-54,F
14462,14463,2000,N,Female,50-54,F
14463,14464,2000,N,Male,15-19,F
14464,14465,2000,N,Male,55-59,F
14465,14466,2000,N,Male,35-39,F
14466,14467,2000,N,Male,35-39,F
14467,14468,2000,N,Male,50-54,F
14468,14469,2000,N,Male,45-49,F
14469,14470,2000,N,Male,15-19,F
14470,14471,2000,N,Male,55-59,F
14471,14472,2000,N,Male,55-59,F
14472,14473,2000,N,Female,15-19,F
14473,14474,2000,N,Female,25-29,F
14474,14475,2000,N,Female,45-49,T
14475,14476,2000,N,Female,60-64,F
14476,14477,2000,N,Female,20-24,F
14477,14478,2000,N,Male,35-39,F
14478,14479,2000,N,Female,60-64,F
14479,14480,2000,N,Male,45-49,F
14480,14481,2000,N,Female,55-59,F
14481,14482,2000,N,Male,50-54,F
14482,14483,2000,N,Male,15-19,F
14483,14484,2000,N,Male,60-64,F
14484,14485,2000,N,Female,35-39,F
14485,14486,2000,N,Male,65-69,F
14486,14487,2000,N,Male,20-24,F
14487,14488,2000,N,Female,25-29,T
14488,14489,2000,N,Female,15-19,T
14489,14490,2000,N,Male,45-49,F
14490,14491,2000,N,Female,15-19,T
14491,14492,2000,N,Male,25-29,F
14492,14493,2000,N,Male,20-24,F
14493,14494,2000,N,Male,65-69,F
14494,14495,2000,N,Female,25-29,F
14495,14496,2000,N,Male,30-34,F
14496,14497,2000,N,Male,50-54,F
14497,14498,2000,N,Female,55-59,F
14498,14499,2000,N,Female,45-49,F
14499,14500,2000,N,Female,30-34,F
14500,14501,2000,N,Female,25-29,F
14501,14502,2000,N,Male,15-19,F
14502,14503,2000,N,Female,80+,F
14503,14504,2000,N,Female,30-34,F
14504,14505,2000,N,Male,15-19,T
14505,14506,2000,N,Male,65-69,F
14506,14507,2000,N,Male,40-44,F
14507,14508,2000,N,Male,30-34,F
14508,14509,2000,N,Female,80+,F
14509,14510,2000,N,Female,25-29,F
14510,14511,2000,N,Male,60-64,F
14511,14512,2000,N,Male,20-24,F
14512,14513,2000,N,Male,15-19,F
14513,14514,2000,N,Male,20-24,T
14514,14515,2000,N,Male,25-29,F
14515,14516,2000,N,Male,15-19,F
14516,14517,2000,N,Male,20-24,T
14517,14518,2000,N,Male,15-19,F
14518,14519,2000,N,Female,35-39,F
14519,14520,2000,N,Male,50-54,F
14520,14521,2000,N,Female,15-19,F
14521,14522,2000,N,Female,30-34,F
14522,14523,2000,N,Male,20-24,F
14523,14524,2000,N,Male,15-19,F
14524,14525,2000,N,Male,15-19,F
14525,14526,2000,N,Male,30-34,F
14526,14527,2000,N,Male,50-54,F
14527,14528,2000,N,Male,20-24,F
14528,14529,2000,N,Female,55-59,F
14529,14530,2000,N,Male,45-49,F
14530,14531,2000,N,Female,55-59,F
14531,14532,2000,N,Female,20-24,T
14532,14533,2000,N,Male,30-34,F
14533,14534,2000,N,Female,25-29,F
14534,14535,2000,N,Female,25-29,F
14535,14536,2000,N,Male,55-59,F
14536,14537,2000,N,Female,60-64,F
14537,14538,2000,N,Female,25-29,F
14538,14539,2000,N,Male,15-19,F
14539,14540,2000,N,Male,25-29,T
14540,14541,2000,N,Female,15-19,F
14541,14542,2000,N,Female,45-49,F
14542,14543,2000,N,Male,30-34,F
14543,14544,2000,N,Male,70-74,F
14544,14545,2000,N,Female,40-44,F
14545,14546,2000,N,Male,40-44,F
14546,14547,2000,N,Female,25-29,T
14547,14548,2000,N,Male,55-59,F
14548,14549,2000,N,Female,80+,F
14549,14550,2000,N,Male,15-19,F
14550,14551,2000,N,Female,15-19,F
14551,14552,2000,N,Male,25-29,F
14552,14553,2000,N,Female,50-54,F
14553,14554,2000,N,Male,15-19,F
14554,14555,2000,N,Male,15-19,F
14555,14556,2000,N,Female,15-19,T
14556,14557,2000,N,Female,25-29,F
14557,14558,2000,N,Female,20-24,F
14558,14559,2000,N,Female,35-39,F
14559,14560,2000,N,Female,25-29,F
14560,14561,2000,N,Male,60-64,F
14561,14562,2000,N,Male,35-39,F
14562,14563,2000,N,Female,20-24,F
14563,14564,2000,N,Female,25-29,F
14564,14565,2000,N,Male,50-54,F
14565,14566,2000,N,Female,40-44,F
14566,14567,2000,N,Male,30-34,F
14567,14568,2000,N,Female,25-29,F
14568,14569,2000,N,Female,15-19,F
14569,14570,2000,N,Male,60-64,F
14570,14571,2000,N,Male,65-69,F
14571,14572,2000,N,Male,25-29,F
14572,14573,2000,N,Male,45-49,F
14573,14574,2000,N,Male,50-54,F
14574,14575,2000,N,Male,70-74,F
14575,14576,2000,N,Male,15-19,F
14576,14577,2000,N,Male,30-34,F
14577,14578,2000,N,Male,35-39,F
14578,14579,2000,N,Female,30-34,F
14579,14580,2000,N,Male,20-24,F
14580,14581,2000,N,Male,20-24,F
14581,14582,2000,N,Female,30-34,F
14582,14583,2000,N,Male,50-54,F
14583,14584,2000,N,Male,20-24,F
14584,14585,2000,N,Male,50-54,F
14585,14586,2000,N,Male,30-34,F
14586,14587,2000,N,Male,45-49,F
14587,14588,2000,N,Female,25-29,T
14588,14589,2000,N,Male,55-59,F
14589,14590,2000,N,Male,55-59,F
14590,14591,2000,N,Male,35-39,F
14591,14592,2000,N,Male,55-59,F
14592,14593,2000,N,Male,20-24,F
14593,14594,2000,N,Male,20-24,F
14594,14595,2000,N,Female,55-59,F
14595,14596,2000,N,Female,20-24,F
14596,14597,2000,N,Female,35-39,F
14597,14598,2000,N,Male,35-39,F
14598,14599,2000,N,Female,30-34,F
14599,14600,2000,N,Female,25-29,F
14600,14601,2000,N,Female,25-29,F
14601,14602,2000,N,Male,55-59,F
14602,14603,2000,N,Male,35-39,F
14603,14604,2000,N,Male,15-19,F
14604,14605,2000,N,Male,20-24,F
14605,14606,2000,N,Female,65-69,T
14606,14607,2000,N,Female,15-19,F
14607,14608,2000,N,Male,60-64,F
14608,14609,2000,N,Male,30-34,F
14609,14610,2000,N,Female,25-29,F
14610,14611,2000,N,Male,20-24,F
14611,14612,2000,N,Male,60-64,F
14612,14613,2000,N,Male,30-34,F
14613,14614,2000,N,Female,20-24,T
14614,14615,2000,N,Female,30-34,F
14615,14616,2000,N,Male,50-54,F
14616,14617,2000,N,Male,40-44,F
14617,14618,2000,N,Female,20-24,F
14618,14619,2000,N,Female,35-39,F
14619,14620,2000,N,Female,15-19,T
14620,14621,2000,N,Female,25-29,T
14621,14622,2000,N,Male,20-24,F
14622,14623,2000,N,Male,75-79,F
14623,14624,2000,N,Male,15-19,F
14624,14625,2000,N,Female,25-29,F
14625,14626,2000,N,Female,45-49,F
14626,14627,2000,N,Female,70-74,F
14627,14628,2000,N,Male,60-64,F
14628,14629,2000,N,Male,15-19,F
14629,14630,2000,N,Male,65-69,F
14630,14631,2000,N,Male,40-44,F
14631,14632,2000,N,Male,25-29,F
14632,14633,2000,N,Male,40-44,F
14633,14634,2000,N,Male,20-24,F
14634,14635,2000,N,Male,60-64,F
14635,14636,2000,N,Male,35-39,F
14636,14637,2000,N,Female,35-39,F
14637,14638,2000,N,Female,25-29,F
14638,14639,2000,N,Female,15-19,F
14639,14640,2000,N,Male,20-24,F
14640,14641,2000,N,Female,80+,F
14641,14642,2000,N,Female,80+,F
14642,14643,2000,N,Male,50-54,F
14643,14644,2000,N,Female,65-69,F
14644,14645,2000,N,Male,30-34,F
14645,14646,2000,N,Female,80+,F
14646,14647,2000,N,Female,45-49,F
14647,14648,2000,N,Male,45-49,F
14648,14649,2000,N,Male,35-39,F
14649,14650,2000,N,Male,40-44,F
14650,14651,2000,N,Male,20-24,F
14651,14652,2000,N,Female,30-34,F
14652,14653,2000,N,Male,20-24,F
14653,14654,2000,N,Female,70-74,F
14654,14655,2000,N,Male,60-64,F
14655,14656,2000,N,Male,25-29,F
14656,14657,2000,N,Female,15-19,T
14657,14658,2000,N,Male,60-64,F
14658,14659,2000,N,Male,60-64,T
14659,14660,2000,N,Female,35-39,T
14660,14661,2000,N,Female,35-39,F
14661,14662,2000,N,Female,80+,F
14662,14663,2000,N,Male,45-49,F
14663,14664,2000,N,Male,70-74,F
14664,14665,2000,N,Female,65-69,F
14665,14666,2000,N,Female,30-34,F
14666,14667,2000,N,Male,20-24,F
14667,14668,2000,N,Male,65-69,F
14668,14669,2000,N,Male,20-24,F
14669,14670,2000,N,Male,50-54,F
14670,14671,2000,N,Female,15-19,F
14671,14672,2000,N,Male,50-54,F
14672,14673,2000,N,Female,80+,F
14673,14674,2000,N,Female,15-19,F
14674,14675,2000,N,Male,25-29,F
14675,14676,2000,N,Male,20-24,T
14676,14677,2000,N,Female,15-19,F
14677,14678,2000,N,Male,20-24,F
14678,14679,2000,N,Male,45-49,F
14679,14680,2000,N,Male,40-44,F
14680,14681,2000,N,Male,40-44,F
14681,14682,2000,N,Male,25-29,F
14682,14683,2000,N,Male,40-44,F
14683,14684,2000,N,Female,15-19,T
14684,14685,2000,N,Female,15-19,F
14685,14686,2000,N,Female,15-19,F
14686,14687,2000,N,Male,50-54,F
14687,14688,2000,N,Male,40-44,F
14688,14689,2000,N,Male,65-69,F
14689,14690,2000,N,Male,55-59,F
14690,14691,2000,N,Female,40-44,F
14691,14692,2000,N,Male,20-24,F
14692,14693,2000,N,Male,30-34,F
14693,14694,2000,N,Female,60-64,F
14694,14695,2000,N,Female,80+,F
14695,14696,2000,N,Female,15-19,F
14696,14697,2000,N,Female,25-29,F
14697,14698,2000,N,Female,55-59,F
14698,14699,2000,N,Female,35-39,F
14699,14700,2000,N,Male,45-49,F
14700,14701,2000,N,Male,25-29,F
14701,14702,2000,N,Male,40-44,F
14702,14703,2000,N,Female,55-59,F
14703,14704,2000,N,Male,20-24,F
14704,14705,2000,N,Male,25-29,F
14705,14706,2000,N,Female,60-64,F
14706,14707,2000,N,Female,25-29,F
14707,14708,2000,N,Female,30-34,T
14708,14709,2000,N,Female,30-34,F
14709,14710,2000,N,Female,30-34,F
14710,14711,2000,N,Male,70-74,F
14711,14712,2000,N,Male,35-39,F
14712,14713,2000,N,Male,60-64,F
14713,14714,2000,N,Male,20-24,F
14714,14715,2000,N,Female,30-34,F
14715,14716,2000,N,Male,20-24,F
14716,14717,2000,N,Female,45-49,F
14717,14718,2000,N,Female,40-44,F
14718,14719,2000,N,Male,75-79,F
14719,14720,2000,N,Male,70-74,F
14720,14721,2000,N,Male,20-24,F
14721,14722,2000,N,Male,45-49,F
14722,14723,2000,N,Female,35-39,F
14723,14724,2000,N,Female,45-49,F
14724,14725,2000,N,Female,25-29,F
14725,14726,2000,N,Male,35-39,T
14726,14727,2000,N,Female,50-54,F
14727,14728,2000,N,Male,15-19,F
14728,14729,2000,N,Female,35-39,F
14729,14730,2000,N,Female,45-49,T
14730,14731,2000,N,Female,80+,F
14731,14732,2000,N,Male,50-54,F
14732,14733,2000,N,Male,15-19,F
14733,14734,2000,N,Female,60-64,F
14734,14735,2000,N,Female,35-39,F
14735,14736,2000,N,Female,80+,F
14736,14737,2000,N,Male,20-24,F
14737,14738,2000,N,Male,25-29,F
14738,14739,2000,N,Male,40-44,F
14739,14740,2000,N,Male,20-24,T
14740,14741,2000,N,Female,15-19,F
14741,14742,2000,N,Male,25-29,F
14742,14743,2000,N,Male,40-44,F
14743,14744,2000,N,Female,15-19,F
14744,14745,2000,N,Female,65-69,F
14745,14746,2000,N,Male,20-24,F
14746,14747,2000,N,Female,55-59,F
14747,14748,2000,N,Female,25-29,F
14748,14749,2000,N,Male,20-24,F
14749,14750,2000,N,Male,60-64,F
14750,14751,2000,N,Male,55-59,F
14751,14752,2000,N,Male,20-24,F
14752,14753,2000,N,Female,25-29,F
14753,14754,2000,N,Female,75-79,F
14754,14755,2000,N,Male,60-64,F
14755,14756,2000,N,Female,20-24,T
14756,14757,2000,N,Male,35-39,F
14757,14758,2000,N,Male,20-24,F
14758,14759,2000,N,Female,25-29,F
14759,14760,2000,N,Male,20-24,F
14760,14761,2000,N,Female,40-44,F
14761,14762,2000,N,Male,35-39,F
14762,14763,2000,N,Female,65-69,F
14763,14764,2000,N,Male,45-49,F
14764,14765,2000,N,Female,40-44,F
14765,14766,2000,N,Female,35-39,F
14766,14767,2000,N,Female,30-34,F
14767,14768,2000,N,Male,20-24,F
14768,14769,2000,N,Female,30-34,F
14769,14770,2000,N,Male,55-59,F
14770,14771,2000,N,Male,70-74,F
14771,14772,2000,N,Female,25-29,F
14772,14773,2000,N,Male,20-24,F
14773,14774,2000,N,Female,15-19,F
14774,14775,2000,N,Male,65-69,F
14775,14776,2000,N,Female,55-59,F
14776,14777,2000,N,Female,45-49,F
14777,14778,2000,N,Male,25-29,F
14778,14779,2000,N,Female,35-39,T
14779,14780,2000,N,Male,45-49,F
14780,14781,2000,N,Male,35-39,F
14781,14782,2000,N,Male,25-29,F
14782,14783,2000,N,Female,80+,T
14783,14784,2000,N,Female,45-49,F
14784,14785,2000,N,Male,40-44,F
14785,14786,2000,N,Male,20-24,F
14786,14787,2000,N,Male,25-29,F
14787,14788,2000,N,Male,30-34,F
14788,14789,2000,N,Female,35-39,F
14789,14790,2000,N,Female,15-19,T
14790,14791,2000,N,Male,20-24,F
14791,14792,2000,N,Male,30-34,F
14792,14793,2000,N,Male,30-34,F
14793,14794,2000,N,Male,40-44,F
14794,14795,2000,N,Male,65-69,F
14795,14796,2000,N,Male,30-34,F
14796,14797,2000,N,Female,25-29,F
14797,14798,2000,N,Male,45-49,F
14798,14799,2000,N,Male,20-24,T
14799,14800,2000,N,Female,25-29,F
14800,14801,2000,N,Female,50-54,F
14801,14802,2000,N,Female,15-19,F
14802,14803,2000,N,Male,25-29,F
14803,14804,2000,N,Male,45-49,F
14804,14805,2000,N,Female,30-34,F
14805,14806,2000,N,Male,15-19,F
14806,14807,2000,N,Female,25-29,F
14807,14808,2000,N,Male,20-24,F
14808,14809,2000,N,Male,35-39,F
14809,14810,2000,N,Male,60-64,F
14810,14811,2000,N,Female,15-19,F
14811,14812,2000,N,Male,35-39,F
14812,14813,2000,N,Female,55-59,F
14813,14814,2000,N,Male,35-39,F
14814,14815,2000,N,Male,30-34,F
14815,14816,2000,N,Male,55-59,F
14816,14817,2000,N,Female,45-49,F
14817,14818,2000,N,Female,40-44,F
14818,14819,2000,N,Female,55-59,F
14819,14820,2000,N,Female,80+,F
14820,14821,2000,N,Male,20-24,F
14821,14822,2000,N,Female,35-39,T
14822,14823,2000,N,Male,30-34,T
14823,14824,2000,N,Male,15-19,F
14824,14825,2000,N,Male,20-24,F
14825,14826,2000,N,Female,50-54,F
14826,14827,2000,N,Male,40-44,F
14827,14828,2000,N,Female,60-64,F
14828,14829,2000,N,Male,40-44,T
14829,14830,2000,N,Female,35-39,F
14830,14831,2000,N,Female,60-64,F
14831,14832,2000,N,Female,50-54,F
14832,14833,2000,N,Female,40-44,F
14833,14834,2000,N,Male,25-29,F
14834,14835,2000,N,Female,30-34,F
14835,14836,2000,N,Male,35-39,F
14836,14837,2000,N,Male,30-34,F
14837,14838,2000,N,Female,15-19,T
14838,14839,2000,N,Male,50-54,F
14839,14840,2000,N,Male,15-19,F
14840,14841,2000,N,Male,20-24,F
14841,14842,2000,N,Male,20-24,T
14842,14843,2000,N,Female,55-59,F
14843,14844,2000,N,Male,50-54,F
14844,14845,2000,N,Male,15-19,F
14845,14846,2000,N,Female,30-34,F
14846,14847,2000,N,Female,35-39,F
14847,14848,2000,N,Male,60-64,F
14848,14849,2000,N,Female,55-59,F
14849,14850,2000,N,Male,35-39,F
14850,14851,2000,N,Male,15-19,F
14851,14852,2000,N,Male,55-59,F
14852,14853,2000,N,Female,25-29,F
14853,14854,2000,N,Male,65-69,F
14854,14855,2000,N,Male,70-74,F
14855,14856,2000,N,Male,40-44,F
14856,14857,2000,N,Female,65-69,F
14857,14858,2000,N,Male,40-44,F
14858,14859,2000,N,Female,55-59,F
14859,14860,2000,N,Female,50-54,F
14860,14861,2000,N,Male,70-74,F
14861,14862,2000,N,Male,50-54,T
14862,14863,2000,N,Male,20-24,F
14863,14864,2000,N,Male,40-44,F
14864,14865,2000,N,Female,25-29,F
14865,14866,2000,N,Male,20-24,T
14866,14867,2000,N,Female,40-44,F
14867,14868,2000,N,Male,25-29,F
14868,14869,2000,N,Male,45-49,F
14869,14870,2000,N,Male,20-24,F
14870,14871,2000,N,Female,25-29,T
14871,14872,2000,N,Female,25-29,F
14872,14873,2000,N,Female,30-34,F
14873,14874,2000,N,Female,40-44,F
14874,14875,2000,N,Female,65-69,F
14875,14876,2000,N,Male,15-19,F
14876,14877,2000,N,Male,80+,F
14877,14878,2000,N,Female,65-69,F
14878,14879,2000,N,Female,80+,F
14879,14880,2000,N,Female,80+,F
14880,14881,2000,N,Male,35-39,F
14881,14882,2000,N,Male,35-39,F
14882,14883,2000,N,Male,25-29,F
14883,14884,2000,N,Male,20-24,T
14884,14885,2000,N,Male,65-69,F
14885,14886,2000,N,Male,40-44,F
14886,14887,2000,N,Female,30-34,F
14887,14888,2000,N,Female,25-29,F
14888,14889,2000,N,Female,60-64,F
14889,14890,2000,N,Female,20-24,F
14890,14891,2000,N,Male,15-19,F
14891,14892,2000,N,Female,40-44,F
14892,14893,2000,N,Female,25-29,F
14893,14894,2000,N,Male,15-19,F
14894,14895,2000,N,Male,65-69,F
14895,14896,2000,N,Male,20-24,F
14896,14897,2000,N,Female,15-19,T
14897,14898,2000,N,Female,15-19,F
14898,14899,2000,N,Female,60-64,F
14899,14900,2000,N,Male,30-34,F
14900,14901,2000,N,Female,20-24,F
14901,14902,2000,N,Female,65-69,F
14902,14903,2000,N,Female,80+,F
14903,14904,2000,N,Male,55-59,F
14904,14905,2000,N,Male,30-34,T
14905,14906,2000,N,Female,45-49,F
14906,14907,2000,N,Female,40-44,F
14907,14908,2000,N,Female,30-34,F
14908,14909,2000,N,Male,35-39,F
14909,14910,2000,N,Male,35-39,F
14910,14911,2000,N,Male,20-24,F
14911,14912,2000,N,Female,55-59,F
14912,14913,2000,N,Male,65-69,F
14913,14914,2000,N,Female,45-49,F
14914,14915,2000,N,Male,20-24,T
14915,14916,2000,N,Male,70-74,F
14916,14917,2000,N,Male,15-19,T
14917,14918,2000,N,Female,40-44,F
14918,14919,2000,N,Male,15-19,F
14919,14920,2000,N,Male,20-24,F
14920,14921,2000,N,Male,25-29,F
14921,14922,2000,N,Male,60-64,F
14922,14923,2000,N,Male,55-59,F
14923,14924,2000,N,Male,25-29,F
14924,14925,2000,N,Female,15-19,F
14925,14926,2000,N,Female,25-29,F
14926,14927,2000,N,Male,25-29,F
14927,14928,2000,N,Male,25-29,F
14928,14929,2000,N,Female,15-19,F
14929,14930,2000,N,Female,80+,F
14930,14931,2000,N,Male,35-39,F
14931,14932,2000,N,Male,20-24,F
14932,14933,2000,N,Female,65-69,F
14933,14934,2000,N,Male,50-54,F
14934,14935,2000,N,Male,35-39,F
14935,14936,2000,N,Female,80+,F
14936,14937,2000,N,Female,25-29,F
14937,14938,2000,N,Male,15-19,F
14938,14939,2000,N,Female,25-29,T
14939,14940,2000,N,Male,35-39,F
14940,14941,2000,N,Male,45-49,F
14941,14942,2000,N,Male,50-54,F
14942,14943,2000,N,Male,55-59,F
14943,14944,2000,N,Male,15-19,F
14944,14945,2000,N,Male,70-74,F
14945,14946,2000,N,Female,60-64,F
14946,14947,2000,N,Male,30-34,F
14947,14948,2000,N,Male,45-49,F
14948,14949,2000,N,Male,35-39,F
14949,14950,2000,N,Female,35-39,F
14950,14951,2000,N,Male,45-49,F
14951,14952,2000,N,Female,70-74,F
14952,14953,2000,N,Male,60-64,F
14953,14954,2000,N,Female,80+,F
14954,14955,2000,N,Male,15-19,F
14955,14956,2000,N,Male,15-19,F
14956,14957,2000,N,Male,45-49,F
14957,14958,2000,N,Female,60-64,F
14958,14959,2000,N,Male,55-59,F
14959,14960,2000,N,Female,55-59,F
14960,14961,2000,N,Male,20-24,T
14961,14962,2000,N,Male,20-24,T
14962,14963,2000,N,Female,30-34,F
14963,14964,2000,N,Male,40-44,F
14964,14965,2000,N,Female,15-19,F
14965,14966,2000,N,Male,60-64,T
14966,14967,2000,N,Female,25-29,F
14967,14968,2000,N,Male,60-64,F
14968,14969,2000,N,Male,20-24,F
14969,14970,2000,N,Female,80+,F
14970,14971,2000,N,Female,65-69,F
14971,14972,2000,N,Female,20-24,F
14972,14973,2000,N,Female,20-24,F
14973,14974,2000,N,Female,65-69,F
14974,14975,2000,N,Male,15-19,F
14975,14976,2000,N,Male,35-39,F
14976,14977,2000,N,Female,40-44,F
14977,14978,2000,N,Female,40-44,F
14978,14979,2000,N,Male,25-29,F
14979,14980,2000,N,Female,55-59,F
14980,14981,2000,N,Male,60-64,F
14981,14982,2000,N,Female,20-24,F
14982,14983,2000,N,Male,20-24,F
14983,14984,2000,N,Male,55-59,F
14984,14985,2000,N,Female,25-29,F
14985,14986,2000,N,Male,25-29,F
14986,14987,2000,N,Male,30-34,F
14987,14988,2000,N,Male,15-19,F
14988,14989,2000,N,Female,55-59,F
14989,14990,2000,N,Female,80+,F
14990,14991,2000,N,Female,55-59,F
14991,14992,2000,N,Male,30-34,F
14992,14993,2000,N,Male,20-24,T
14993,14994,2000,N,Male,25-29,F
14994,14995,2000,N,Male,20-24,F
14995,14996,2000,N,Female,20-24,F
14996,14997,2000,N,Male,40-44,F
14997,14998,2000,N,Male,15-19,F
14998,14999,2000,N,Male,15-19,F
14999,15000,2000,N,Male,35-39,F
15000,15001,2000,N,Male,35-39,F
15001,15002,2000,N,Male,50-54,F
15002,15003,2000,N,Male,60-64,F
15003,15004,2000,N,Female,65-69,F
15004,15005,2000,N,Female,15-19,F
15005,15006,2000,N,Female,80+,F
15006,15007,2000,N,Male,40-44,F
15007,15008,2000,N,Male,60-64,F
15008,15009,2000,N,Male,80+,F
15009,15010,2000,N,Male,80+,F
15010,15011,2000,N,Male,25-29,T
15011,15012,2000,N,Female,30-34,F
15012,15013,2000,N,Female,30-34,F
15013,15014,2000,N,Female,15-19,T
15014,15015,2000,N,Male,25-29,F
15015,15016,2000,N,Female,55-59,F
15016,15017,2000,N,Male,15-19,F
15017,15018,2000,N,Male,40-44,F
15018,15019,2000,N,Male,45-49,F
15019,15020,2000,N,Female,15-19,F
15020,15021,2000,N,Male,40-44,F
15021,15022,2000,N,Male,20-24,F
15022,15023,2000,N,Male,45-49,F
15023,15024,2000,N,Male,20-24,F
15024,15025,2000,N,Male,30-34,F
15025,15026,2000,N,Female,65-69,F
15026,15027,2000,N,Male,20-24,F
15027,15028,2000,N,Female,55-59,F
15028,15029,2000,N,Male,25-29,F
15029,15030,2000,N,Female,20-24,F
15030,15031,2000,N,Female,40-44,F
15031,15032,2000,N,Male,65-69,F
15032,15033,2000,N,Male,20-24,F
15033,15034,2000,N,Male,40-44,F
15034,15035,2000,N,Male,25-29,F
15035,15036,2000,N,Male,15-19,F
15036,15037,2000,N,Male,40-44,F
15037,15038,2000,N,Female,55-59,F
15038,15039,2000,N,Female,15-19,F
15039,15040,2000,N,Male,50-54,F
15040,15041,2000,N,Female,80+,F
15041,15042,2000,N,Male,20-24,T
15042,15043,2000,N,Male,50-54,F
15043,15044,2000,N,Female,15-19,F
15044,15045,2000,N,Male,35-39,F
15045,15046,2000,N,Female,55-59,F
15046,15047,2000,N,Female,25-29,F
15047,15048,2000,N,Male,65-69,F
15048,15049,2000,N,Female,55-59,F
15049,15050,2000,N,Male,20-24,F
15050,15051,2000,N,Female,15-19,F
15051,15052,2000,N,Male,15-19,F
15052,15053,2000,N,Male,40-44,F
15053,15054,2000,N,Female,55-59,F
15054,15055,2000,N,Female,25-29,F
15055,15056,2000,N,Male,70-74,F
15056,15057,2000,N,Male,20-24,F
15057,15058,2000,N,Female,20-24,F
15058,15059,2000,N,Female,45-49,F
15059,15060,2000,N,Female,55-59,F
15060,15061,2000,N,Male,20-24,F
15061,15062,2000,N,Female,80+,F
15062,15063,2000,N,Male,40-44,F
15063,15064,2000,N,Male,20-24,T
15064,15065,2000,N,Male,40-44,F
15065,15066,2000,N,Male,50-54,T
15066,15067,2000,N,Female,40-44,F
15067,15068,2000,N,Female,30-34,T
15068,15069,2000,N,Female,40-44,F
15069,15070,2000,N,Female,15-19,F
15070,15071,2000,N,Female,35-39,F
15071,15072,2000,N,Male,75-79,F
15072,15073,2000,N,Female,35-39,F
15073,15074,2000,N,Male,40-44,F
15074,15075,2000,N,Male,25-29,F
15075,15076,2000,N,Female,35-39,F
15076,15077,2000,N,Female,35-39,F
15077,15078,2000,N,Male,15-19,T
15078,15079,2000,N,Female,30-34,F
15079,15080,2000,N,Male,40-44,F
15080,15081,2000,N,Female,15-19,F
15081,15082,2000,N,Male,75-79,F
15082,15083,2000,N,Female,20-24,F
15083,15084,2000,N,Male,40-44,F
15084,15085,2000,N,Female,30-34,F
15085,15086,2000,N,Male,20-24,F
15086,15087,2000,N,Female,20-24,F
15087,15088,2000,N,Male,35-39,F
15088,15089,2000,N,Male,20-24,F
15089,15090,2000,N,Male,20-24,F
15090,15091,2000,N,Male,20-24,F
15091,15092,2000,N,Female,25-29,F
15092,15093,2000,N,Female,55-59,F
15093,15094,2000,N,Female,15-19,F
15094,15095,2000,N,Male,45-49,F
15095,15096,2000,N,Female,45-49,F
15096,15097,2000,N,Male,55-59,F
15097,15098,2000,N,Male,55-59,F
15098,15099,2000,N,Female,30-34,F
15099,15100,2000,N,Male,70-74,F
15100,15101,2000,N,Female,25-29,F
15101,15102,2000,N,Female,35-39,F
15102,15103,2000,N,Male,20-24,F
15103,15104,2000,N,Male,50-54,F
15104,15105,2000,N,Female,50-54,F
15105,15106,2000,N,Male,40-44,F
15106,15107,2000,N,Female,60-64,F
15107,15108,2000,N,Female,20-24,F
15108,15109,2000,N,Male,40-44,F
15109,15110,2000,N,Female,35-39,F
15110,15111,2000,N,Male,70-74,F
15111,15112,2000,N,Female,35-39,F
15112,15113,2000,N,Male,35-39,F
15113,15114,2000,N,Female,55-59,F
15114,15115,2000,N,Female,50-54,F
15115,15116,2000,N,Male,20-24,F
15116,15117,2000,N,Female,25-29,F
15117,15118,2000,N,Female,15-19,F
15118,15119,2000,N,Male,15-19,F
